SDZ,Area,Series,Count,Population,Value
N21000048,Glengormley_Urban_A,Economically active: Unemployed (including full-time students),37,1502,0.02463382157123835
N21000049,Glengormley_Urban_B,Economically active: Unemployed (including full-time students),33,2081,0.01585776069197501
N21000050,Glengormley_Urban_C,Economically active: Unemployed (including full-time students),33,2325,0.014193548387096775
N21000051,Glengormley_Urban_D,Economically active: Unemployed (including full-time students),57,2143,0.026598226784881007
N21000052,Glengormley_Urban_E,Economically active: Unemployed (including full-time students),57,1683,0.0338680926916221
N21000053,Glengormley_Urban_F,Economically active: Unemployed (including full-time students),35,1898,0.0184404636459431
N21000054,Glengormley_Urban_G,Economically active: Unemployed (including full-time students),33,1858,0.01776103336921421
N21000055,Glengormley_Urban_H,Economically active: Unemployed (including full-time students),30,1307,0.022953328232593728
N21000056,Glengormley_Urban_J,Economically active: Unemployed (including full-time students),48,2187,0.02194787379972565
N21000057,Glengormley_Urban_K,Economically active: Unemployed (including full-time students),35,2119,0.01651722510618216
N21000058,Glengormley_Urban_L,Economically active: Unemployed (including full-time students),62,2539,0.024419062623079954
N21000059,Airport_A,Economically active: Unemployed (including full-time students),11,1547,0.007110536522301228
N21000060,Airport_B,Economically active: Unemployed (including full-time students),27,1761,0.015332197614991482
N21000061,Airport_C,Economically active: Unemployed (including full-time students),41,2443,0.016782644289807615
N21000062,Airport_D,Economically active: Unemployed (including full-time students),44,2503,0.01757890531362365
N21000063,Airport_E,Economically active: Unemployed (including full-time students),42,2938,0.014295439074200136
N21000064,Airport_F,Economically active: Unemployed (including full-time students),43,2962,0.01451721809588116
N21000065,Airport_G,Economically active: Unemployed (including full-time students),29,2509,0.011558389796731766
N21000066,Airport_H,Economically active: Unemployed (including full-time students),69,2885,0.02391681109185442
N21000067,Airport_J,Economically active: Unemployed (including full-time students),61,2481,0.024586860137041516
N21000068,Armagh_A,Economically active: Unemployed (including full-time students),56,3814,0.014682747771368642
N21000069,Armagh_B,Economically active: Unemployed (including full-time students),25,1826,0.013691128148959474
N21000070,Armagh_C,Economically active: Unemployed (including full-time students),82,3019,0.02716131169261345
N21000071,Armagh_D,Economically active: Unemployed (including full-time students),87,3589,0.024240735580941766
N21000072,Armagh_E,Economically active: Unemployed (including full-time students),41,2786,0.014716439339554917
N21000073,Armagh_F,Economically active: Unemployed (including full-time students),88,2306,0.03816131830008673
N21000074,Armagh_G,Economically active: Unemployed (including full-time students),64,3067,0.020867297032931203
N21000075,Armagh_H,Economically active: Unemployed (including full-time students),35,2503,0.013983220135836995
N21000076,Armagh_J,Economically active: Unemployed (including full-time students),45,3327,0.013525698827772768
N21000077,Armagh_K,Economically active: Unemployed (including full-time students),39,3533,0.011038777243136145
N21000078,Armagh_L,Economically active: Unemployed (including full-time students),67,2635,0.025426944971537004
N21000079,Portadown_A,Economically active: Unemployed (including full-time students),40,2965,0.013490725126475547
N21000080,Portadown_B,Economically active: Unemployed (including full-time students),34,3020,0.011258278145695364
N21000081,Portadown_C,Economically active: Unemployed (including full-time students),35,1820,0.019230769230769232
N21000082,Portadown_D,Economically active: Unemployed (including full-time students),82,2448,0.03349673202614379
N21000083,Portadown_E,Economically active: Unemployed (including full-time students),61,2013,0.030303030303030304
N21000084,Portadown_F,Economically active: Unemployed (including full-time students),49,1475,0.033220338983050844
N21000085,Portadown_G,Economically active: Unemployed (including full-time students),86,2043,0.042094958394517865
N21000086,Portadown_H,Economically active: Unemployed (including full-time students),30,1901,0.015781167806417674
N21000087,Portadown_J,Economically active: Unemployed (including full-time students),41,2919,0.014045906132237067
N21000088,Portadown_K,Economically active: Unemployed (including full-time students),56,2360,0.023728813559322035
N21000089,Portadown_L,Economically active: Unemployed (including full-time students),63,1901,0.03314045239347712
N21000090,Portadown_N,Economically active: Unemployed (including full-time students),34,1526,0.022280471821756225
N21000091,Portadown_P,Economically active: Unemployed (including full-time students),35,1409,0.0248403122782115
N21000092,Portadown_Q,Economically active: Unemployed (including full-time students),40,2203,0.018157058556513846
N21000093,Portadown_R,Economically active: Unemployed (including full-time students),29,2921,0.009928106812735364
N21000094,Craigavon_A,Economically active: Unemployed (including full-time students),45,3080,0.01461038961038961
N21000095,Craigavon_B,Economically active: Unemployed (including full-time students),55,2685,0.020484171322160148
N21000096,Craigavon_C,Economically active: Unemployed (including full-time students),40,2027,0.01973359644795264
N21000097,Craigavon_D,Economically active: Unemployed (including full-time students),39,1680,0.023214285714285715
N21000098,Craigavon_E,Economically active: Unemployed (including full-time students),57,2544,0.02240566037735849
N21000099,Craigavon_F,Economically active: Unemployed (including full-time students),43,2672,0.016092814371257484
N21000100,Craigavon_G,Economically active: Unemployed (including full-time students),53,2340,0.02264957264957265
N21000101,Craigavon_H,Economically active: Unemployed (including full-time students),29,1858,0.015608180839612486
N21000102,Craigavon_J,Economically active: Unemployed (including full-time students),28,2664,0.010510510510510511
N21000103,Craigavon_K,Economically active: Unemployed (including full-time students),31,1378,0.022496371552975326
N21000104,Craigavon_L,Economically active: Unemployed (including full-time students),22,1596,0.013784461152882205
N21000105,Craigavon_N,Economically active: Unemployed (including full-time students),27,2721,0.009922822491730982
N21000106,Craigavon_P,Economically active: Unemployed (including full-time students),33,1945,0.01696658097686375
N21000107,Lurgan_A,Economically active: Unemployed (including full-time students),38,2824,0.013456090651558074
N21000108,Lurgan_B,Economically active: Unemployed (including full-time students),31,2447,0.012668573763792398
N21000109,Lurgan_C,Economically active: Unemployed (including full-time students),37,2367,0.01563160118293198
N21000110,Lurgan_D,Economically active: Unemployed (including full-time students),39,2854,0.013665031534688158
N21000111,Lurgan_E,Economically active: Unemployed (including full-time students),73,2858,0.025542337298810357
N21000112,Lurgan_F,Economically active: Unemployed (including full-time students),68,2815,0.024156305506216696
N21000113,Lurgan_G,Economically active: Unemployed (including full-time students),50,1585,0.031545741324921134
N21000114,Lurgan_H,Economically active: Unemployed (including full-time students),29,2041,0.014208721215090642
N21000115,Lurgan_J,Economically active: Unemployed (including full-time students),37,2250,0.016444444444444446
N21000116,Lurgan_K,Economically active: Unemployed (including full-time students),50,1694,0.0295159386068477
N21000117,Lurgan_L,Economically active: Unemployed (including full-time students),40,1404,0.02849002849002849
N21000118,Lurgan_N,Economically active: Unemployed (including full-time students),32,2146,0.014911463187325256
N21000119,Lurgan_P,Economically active: Unemployed (including full-time students),48,2139,0.02244039270687237
N21000120,Lurgan_Q,Economically active: Unemployed (including full-time students),54,1801,0.029983342587451417
N21000121,Lurgan_R,Economically active: Unemployed (including full-time students),54,2524,0.021394611727416798
N21000122,Lurgan_S,Economically active: Unemployed (including full-time students),48,2627,0.018271792919680244
N21000123,Lurgan_T,Economically active: Unemployed (including full-time students),26,1823,0.01426220515633571
N21000124,Lagan_River_A,Economically active: Unemployed (including full-time students),33,1935,0.017054263565891473
N21000125,Lagan_River_B,Economically active: Unemployed (including full-time students),23,1931,0.011910926980838944
N21000126,Lagan_River_C,Economically active: Unemployed (including full-time students),14,1521,0.009204470742932281
N21000127,Lagan_River_D,Economically active: Unemployed (including full-time students),28,1726,0.016222479721900347
N21000128,Lagan_River_E,Economically active: Unemployed (including full-time students),34,1977,0.01719777440566515
N21000129,Lagan_River_F,Economically active: Unemployed (including full-time students),81,2980,0.027181208053691275
N21000130,Lagan_River_G,Economically active: Unemployed (including full-time students),32,2611,0.012255840674071237
N21000131,Lagan_River_H,Economically active: Unemployed (including full-time students),29,1689,0.017169923031379514
N21000132,Lagan_River_J,Economically active: Unemployed (including full-time students),31,1955,0.015856777493606138
N21000133,Lagan_River_K,Economically active: Unemployed (including full-time students),32,2424,0.013201320132013201
N21000134,Lagan_River_L,Economically active: Unemployed (including full-time students),17,1430,0.011888111888111888
N21000135,Lagan_River_N,Economically active: Unemployed (including full-time students),59,2625,0.022476190476190476
N21000136,Banbridge_A,Economically active: Unemployed (including full-time students),38,2305,0.01648590021691974
N21000137,Banbridge_B,Economically active: Unemployed (including full-time students),44,1957,0.022483392948390392
N21000138,Banbridge_C,Economically active: Unemployed (including full-time students),33,1926,0.017133956386292833
N21000139,Banbridge_D,Economically active: Unemployed (including full-time students),48,2926,0.016404647983595352
N21000140,Banbridge_E,Economically active: Unemployed (including full-time students),77,2524,0.030507131537242473
N21000141,Banbridge_F,Economically active: Unemployed (including full-time students),28,2074,0.013500482160077145
N21000142,Banbridge_G,Economically active: Unemployed (including full-time students),50,1525,0.03278688524590164
N21000143,Banbridge_H,Economically active: Unemployed (including full-time students),57,2959,0.01926326461642447
N21000144,Banbridge_J,Economically active: Unemployed (including full-time students),40,2511,0.01592990840302668
N21000145,Banbridge_K,Economically active: Unemployed (including full-time students),43,3032,0.014182058047493404
N21000146,Banbridge_L,Economically active: Unemployed (including full-time students),40,3400,0.011764705882352941
N21000147,Banbridge_N,Economically active: Unemployed (including full-time students),47,2918,0.01610692254969157
N21000148,Banbridge_P,Economically active: Unemployed (including full-time students),34,2396,0.014190317195325543
N21000149,Banbridge_Q,Economically active: Unemployed (including full-time students),51,2490,0.020481927710843374
N21000150,Cusher_A,Economically active: Unemployed (including full-time students),20,1410,0.014184397163120567
N21000151,Cusher_B,Economically active: Unemployed (including full-time students),40,2738,0.014609203798392988
N21000152,Cusher_C,Economically active: Unemployed (including full-time students),23,1832,0.012554585152838428
N21000153,Cusher_D,Economically active: Unemployed (including full-time students),17,1778,0.009561304836895388
N21000154,Cusher_E,Economically active: Unemployed (including full-time students),36,2975,0.012100840336134453
N21000155,Cusher_F,Economically active: Unemployed (including full-time students),36,1713,0.021015761821366025
N21000156,Cusher_G,Economically active: Unemployed (including full-time students),21,2345,0.008955223880597015
N21000157,Cusher_H,Economically active: Unemployed (including full-time students),42,2524,0.01664025356576862
N21000158,Cusher_J,Economically active: Unemployed (including full-time students),39,1906,0.020461699895068207
N21000159,Cusher_K,Economically active: Unemployed (including full-time students),31,3592,0.008630289532293986
N21000160,Cusher_L,Economically active: Unemployed (including full-time students),65,3382,0.0192193968066233
N21000161,Oldpark_A,Economically active: Unemployed (including full-time students),69,2707,0.025489471739933506
N21000162,Oldpark_B,Economically active: Unemployed (including full-time students),40,1676,0.02386634844868735
N21000163,Oldpark_C,Economically active: Unemployed (including full-time students),60,1998,0.03003003003003003
N21000164,Oldpark_D,Economically active: Unemployed (including full-time students),46,2127,0.021626704278326282
N21000165,Oldpark_E,Economically active: Unemployed (including full-time students),69,2310,0.02987012987012987
N21000166,Oldpark_F,Economically active: Unemployed (including full-time students),38,1555,0.024437299035369776
N21000167,Oldpark_G,Economically active: Unemployed (including full-time students),88,2192,0.040145985401459854
N21000168,Oldpark_H,Economically active: Unemployed (including full-time students),46,1551,0.029658284977433915
N21000169,Oldpark_J,Economically active: Unemployed (including full-time students),52,1337,0.03889304412864622
N21000170,Oldpark_K,Economically active: Unemployed (including full-time students),54,1830,0.029508196721311476
N21000171,Oldpark_L,Economically active: Unemployed (including full-time students),56,2262,0.02475685234305924
N21000172,Oldpark_N,Economically active: Unemployed (including full-time students),63,2386,0.026404023470243086
N21000173,Oldpark_P,Economically active: Unemployed (including full-time students),31,1275,0.02431372549019608
N21000174,Oldpark_Q,Economically active: Unemployed (including full-time students),61,2046,0.029814271749755622
N21000175,Oldpark_R,Economically active: Unemployed (including full-time students),96,2293,0.041866550370693416
N21000176,Oldpark_S,Economically active: Unemployed (including full-time students),62,1459,0.04249485949280329
N21000177,Oldpark_T,Economically active: Unemployed (including full-time students),44,1572,0.027989821882951654
N21000178,Oldpark_U,Economically active: Unemployed (including full-time students),66,1775,0.03718309859154929
N21000179,Castle_A,Economically active: Unemployed (including full-time students),58,1702,0.03407755581668625
N21000180,Castle_B,Economically active: Unemployed (including full-time students),58,1939,0.029912325941206807
N21000181,Castle_C,Economically active: Unemployed (including full-time students),58,1751,0.03312392918332382
N21000182,Castle_D,Economically active: Unemployed (including full-time students),25,1797,0.013912075681691708
N21000183,Castle_E,Economically active: Unemployed (including full-time students),39,1595,0.02445141065830721
N21000184,Castle_F,Economically active: Unemployed (including full-time students),19,1388,0.013688760806916427
N21000185,Castle_G,Economically active: Unemployed (including full-time students),45,2406,0.018703241895261846
N21000186,Castle_H,Economically active: Unemployed (including full-time students),51,2411,0.021153048527581916
N21000187,Castle_J,Economically active: Unemployed (including full-time students),42,2442,0.0171990171990172
N21000188,Castle_K,Economically active: Unemployed (including full-time students),48,1486,0.03230148048452221
N21000189,Castle_L,Economically active: Unemployed (including full-time students),64,2040,0.03137254901960784
N21000190,Castle_N,Economically active: Unemployed (including full-time students),19,1140,0.016666666666666666
N21000191,Castle_P,Economically active: Unemployed (including full-time students),40,1296,0.030864197530864196
N21000192,Castle_Q,Economically active: Unemployed (including full-time students),162,2146,0.0754892823858341
N21000193,Castle_R,Economically active: Unemployed (including full-time students),90,2219,0.040558810274898605
N21000194,Castle_S,Economically active: Unemployed (including full-time students),51,1580,0.032278481012658226
N21000195,Castle_T,Economically active: Unemployed (including full-time students),71,1967,0.03609557702084393
N21000196,Castle_U,Economically active: Unemployed (including full-time students),55,2371,0.023196963306621677
N21000197,Titanic_A,Economically active: Unemployed (including full-time students),35,1248,0.028044871794871796
N21000198,Titanic_B,Economically active: Unemployed (including full-time students),54,1760,0.03068181818181818
N21000199,Titanic_C,Economically active: Unemployed (including full-time students),54,1885,0.028647214854111407
N21000200,Titanic_D,Economically active: Unemployed (including full-time students),58,2020,0.028712871287128714
N21000201,Titanic_E,Economically active: Unemployed (including full-time students),42,1518,0.02766798418972332
N21000202,Titanic_F,Economically active: Unemployed (including full-time students),51,1993,0.025589563472152535
N21000203,Titanic_G,Economically active: Unemployed (including full-time students),36,1096,0.032846715328467155
N21000204,Titanic_H,Economically active: Unemployed (including full-time students),67,2370,0.028270042194092827
N21000205,Titanic_J,Economically active: Unemployed (including full-time students),57,1905,0.029921259842519685
N21000206,Titanic_K,Economically active: Unemployed (including full-time students),34,1405,0.024199288256227757
N21000207,Titanic_L,Economically active: Unemployed (including full-time students),67,1669,0.040143798681845415
N21000208,Titanic_N,Economically active: Unemployed (including full-time students),44,1586,0.027742749054224466
N21000209,Titanic_P,Economically active: Unemployed (including full-time students),71,1684,0.042161520190023755
N21000210,Titanic_Q,Economically active: Unemployed (including full-time students),69,1836,0.03758169934640523
N21000211,Titanic_R,Economically active: Unemployed (including full-time students),45,1991,0.022601707684580613
N21000212,Titanic_S,Economically active: Unemployed (including full-time students),61,1472,0.041440217391304345
N21000213,Titanic_T,Economically active: Unemployed (including full-time students),90,1860,0.04838709677419355
N21000214,Titanic_U,Economically active: Unemployed (including full-time students),35,1179,0.029686174724342665
N21000215,Titanic_W,Economically active: Unemployed (including full-time students),54,1457,0.03706245710363761
N21000216,Titanic_X,Economically active: Unemployed (including full-time students),27,1240,0.021774193548387097
N21000217,Titanic_Y,Economically active: Unemployed (including full-time students),49,1629,0.030079803560466543
N21000218,Titanic_Z,Economically active: Unemployed (including full-time students),59,1320,0.0446969696969697
N21000219,Ormiston_A,Economically active: Unemployed (including full-time students),35,1898,0.0184404636459431
N21000220,Ormiston_B,Economically active: Unemployed (including full-time students),43,2079,0.02068302068302068
N21000221,Ormiston_C,Economically active: Unemployed (including full-time students),34,2472,0.013754045307443365
N21000222,Ormiston_D,Economically active: Unemployed (including full-time students),36,2219,0.01622352410995944
N21000223,Ormiston_E,Economically active: Unemployed (including full-time students),34,1938,0.017543859649122806
N21000224,Ormiston_F,Economically active: Unemployed (including full-time students),31,2482,0.01248992747784045
N21000225,Ormiston_G,Economically active: Unemployed (including full-time students),24,2151,0.011157601115760111
N21000226,Ormiston_H,Economically active: Unemployed (including full-time students),42,1872,0.022435897435897436
N21000227,Ormiston_J,Economically active: Unemployed (including full-time students),39,1960,0.01989795918367347
N21000228,Ormiston_K,Economically active: Unemployed (including full-time students),32,1989,0.01608848667672197
N21000229,Ormiston_L,Economically active: Unemployed (including full-time students),59,2126,0.027751646284101598
N21000230,Ormiston_N,Economically active: Unemployed (including full-time students),28,2362,0.011854360711261643
N21000231,Ormiston_P,Economically active: Unemployed (including full-time students),29,2241,0.012940651494868362
N21000232,Ormiston_Q,Economically active: Unemployed (including full-time students),21,1126,0.018650088809946713
N21000233,Ormiston_R,Economically active: Unemployed (including full-time students),15,1758,0.008532423208191127
N21000234,Ormiston_S,Economically active: Unemployed (including full-time students),35,1884,0.018577494692144373
N21000235,Ormiston_T,Economically active: Unemployed (including full-time students),49,2059,0.023797960174842158
N21000236,Lisnasharragh_A,Economically active: Unemployed (including full-time students),41,1744,0.023509174311926607
N21000237,Lisnasharragh_B,Economically active: Unemployed (including full-time students),41,2562,0.01600312256049961
N21000238,Lisnasharragh_C,Economically active: Unemployed (including full-time students),29,1291,0.022463206816421378
N21000239,Lisnasharragh_D,Economically active: Unemployed (including full-time students),46,1522,0.030223390275952694
N21000240,Lisnasharragh_E,Economically active: Unemployed (including full-time students),31,1871,0.016568679850347406
N21000241,Lisnasharragh_F,Economically active: Unemployed (including full-time students),26,1914,0.013584117032392894
N21000242,Lisnasharragh_G,Economically active: Unemployed (including full-time students),34,1501,0.022651565622918056
N21000243,Lisnasharragh_H,Economically active: Unemployed (including full-time students),40,1278,0.03129890453834116
N21000244,Lisnasharragh_J,Economically active: Unemployed (including full-time students),25,1929,0.012960082944530845
N21000245,Lisnasharragh_K,Economically active: Unemployed (including full-time students),56,1978,0.028311425682507583
N21000246,Lisnasharragh_L,Economically active: Unemployed (including full-time students),47,1849,0.02541914548404543
N21000247,Lisnasharragh_N,Economically active: Unemployed (including full-time students),53,2797,0.01894887379335002
N21000248,Lisnasharragh_P,Economically active: Unemployed (including full-time students),34,2641,0.012873911397198031
N21000249,Lisnasharragh_Q,Economically active: Unemployed (including full-time students),38,1820,0.020879120879120878
N21000250,Lisnasharragh_R,Economically active: Unemployed (including full-time students),46,2472,0.0186084142394822
N21000251,Botanic_A,Economically active: Unemployed (including full-time students),177,3374,0.05245998814463545
N21000252,Botanic_B,Economically active: Unemployed (including full-time students),55,1626,0.033825338253382534
N21000253,Botanic_C,Economically active: Unemployed (including full-time students),113,2313,0.04885430177258971
N21000254,Botanic_D,Economically active: Unemployed (including full-time students),54,1815,0.02975206611570248
N21000255,Botanic_E,Economically active: Unemployed (including full-time students),79,1807,0.043718871057000556
N21000256,Botanic_F,Economically active: Unemployed (including full-time students),96,1858,0.05166846071044134
N21000257,Botanic_G,Economically active: Unemployed (including full-time students),62,1522,0.040735873850197106
N21000258,Botanic_H,Economically active: Unemployed (including full-time students),210,2833,0.0741263678079774
N21000259,Botanic_J,Economically active: Unemployed (including full-time students),151,1909,0.07909900471451022
N21000260,Botanic_K,Economically active: Unemployed (including full-time students),122,2030,0.060098522167487685
N21000261,Botanic_L,Economically active: Unemployed (including full-time students),118,2156,0.05473098330241188
N21000262,Botanic_N,Economically active: Unemployed (including full-time students),152,2732,0.055636896046852125
N21000263,Botanic_P,Economically active: Unemployed (including full-time students),64,2315,0.027645788336933045
N21000264,Botanic_Q,Economically active: Unemployed (including full-time students),153,2694,0.05679287305122494
N21000265,Botanic_R,Economically active: Unemployed (including full-time students),121,2710,0.044649446494464944
N21000266,Botanic_S,Economically active: Unemployed (including full-time students),79,2101,0.0376011423131842
N21000267,Botanic_T,Economically active: Unemployed (including full-time students),54,1797,0.03005008347245409
N21000268,Botanic_U,Economically active: Unemployed (including full-time students),55,1307,0.042081101759755164
N21000269,Botanic_W,Economically active: Unemployed (including full-time students),89,2416,0.03683774834437086
N21000270,Botanic_X,Economically active: Unemployed (including full-time students),169,3639,0.0464413300357241
N21000271,Botanic_Y,Economically active: Unemployed (including full-time students),58,2967,0.01954836535220762
N21000272,Botanic_Z,Economically active: Unemployed (including full-time students),20,1806,0.01107419712070875
N21000273,Balmoral_A,Economically active: Unemployed (including full-time students),45,2265,0.019867549668874173
N21000274,Balmoral_B,Economically active: Unemployed (including full-time students),25,1278,0.019561815336463225
N21000275,Balmoral_C,Economically active: Unemployed (including full-time students),28,1569,0.017845761631612493
N21000276,Balmoral_D,Economically active: Unemployed (including full-time students),47,2134,0.022024367385192128
N21000277,Balmoral_E,Economically active: Unemployed (including full-time students),32,2229,0.014356213548676536
N21000278,Balmoral_F,Economically active: Unemployed (including full-time students),44,2014,0.021847070506454815
N21000279,Balmoral_G,Economically active: Unemployed (including full-time students),33,1824,0.018092105263157895
N21000280,Balmoral_H,Economically active: Unemployed (including full-time students),37,1548,0.023901808785529714
N21000281,Balmoral_J,Economically active: Unemployed (including full-time students),50,2168,0.023062730627306273
N21000282,Balmoral_K,Economically active: Unemployed (including full-time students),60,1514,0.03963011889035667
N21000283,Balmoral_L,Economically active: Unemployed (including full-time students),17,1971,0.008625063419583967
N21000284,Balmoral_N,Economically active: Unemployed (including full-time students),22,2125,0.010352941176470589
N21000285,Balmoral_P,Economically active: Unemployed (including full-time students),36,1855,0.01940700808625337
N21000286,Collin_A,Economically active: Unemployed (including full-time students),31,1732,0.01789838337182448
N21000287,Collin_B,Economically active: Unemployed (including full-time students),82,2902,0.028256374913852515
N21000288,Collin_C,Economically active: Unemployed (including full-time students),69,1909,0.03614457831325301
N21000289,Collin_D,Economically active: Unemployed (including full-time students),55,2401,0.022907122032486463
N21000290,Collin_E,Economically active: Unemployed (including full-time students),85,2344,0.036262798634812285
N21000291,Collin_F,Economically active: Unemployed (including full-time students),40,1787,0.02238388360380526
N21000292,Collin_G,Economically active: Unemployed (including full-time students),85,2729,0.031146940271161598
N21000293,Collin_H,Economically active: Unemployed (including full-time students),56,2765,0.020253164556962026
N21000294,Collin_J,Economically active: Unemployed (including full-time students),47,1947,0.024139702105803802
N21000295,Collin_K,Economically active: Unemployed (including full-time students),73,2077,0.03514684641309581
N21000296,Collin_L,Economically active: Unemployed (including full-time students),30,2125,0.01411764705882353
N21000297,Collin_N,Economically active: Unemployed (including full-time students),65,2607,0.024932873034138856
N21000298,Collin_P,Economically active: Unemployed (including full-time students),76,2278,0.033362598770851626
N21000299,Collin_Q,Economically active: Unemployed (including full-time students),69,2394,0.02882205513784461
N21000300,Collin_R,Economically active: Unemployed (including full-time students),43,1912,0.022489539748953975
N21000301,Black_Mountain_A,Economically active: Unemployed (including full-time students),73,3149,0.0231819625277866
N21000302,Black_Mountain_B,Economically active: Unemployed (including full-time students),71,2205,0.03219954648526077
N21000303,Black_Mountain_C,Economically active: Unemployed (including full-time students),68,1863,0.03650026838432636
N21000304,Black_Mountain_D,Economically active: Unemployed (including full-time students),46,2696,0.017062314540059347
N21000305,Black_Mountain_E,Economically active: Unemployed (including full-time students),62,2328,0.02663230240549828
N21000306,Black_Mountain_F,Economically active: Unemployed (including full-time students),64,2411,0.026545002073828285
N21000307,Black_Mountain_G,Economically active: Unemployed (including full-time students),56,2800,0.02
N21000308,Black_Mountain_H,Economically active: Unemployed (including full-time students),64,2128,0.03007518796992481
N21000309,Black_Mountain_J,Economically active: Unemployed (including full-time students),81,2626,0.030845392231530846
N21000310,Black_Mountain_K,Economically active: Unemployed (including full-time students),51,1857,0.027463651050080775
N21000311,Black_Mountain_L,Economically active: Unemployed (including full-time students),54,2438,0.022149302707136997
N21000312,Black_Mountain_N,Economically active: Unemployed (including full-time students),69,2389,0.02888237756383424
N21000313,Black_Mountain_P,Economically active: Unemployed (including full-time students),87,2561,0.033971105037094884
N21000314,Black_Mountain_Q,Economically active: Unemployed (including full-time students),58,1788,0.03243847874720358
N21000315,Black_Mountain_R,Economically active: Unemployed (including full-time students),69,2637,0.026166097838452786
N21000316,Court_A,Economically active: Unemployed (including full-time students),42,1574,0.026683608640406607
N21000317,Court_B,Economically active: Unemployed (including full-time students),47,1870,0.025133689839572194
