Date,Series,Value
1948-01-01,Chicago_Change,7.9646
1948-02-01,Chicago_Change,8.0
1948-03-01,Chicago_Change,4.34783
1948-04-01,Chicago_Change,6.55022
1948-05-01,Chicago_Change,7.92952
1948-06-01,Chicago_Change,7.86026
1948-07-01,Chicago_Change,9.56522
1948-08-01,Chicago_Change,9.05172
1948-09-01,Chicago_Change,7.20339
1948-10-01,Chicago_Change,6.35593
1948-11-01,Chicago_Change,4.60251
1948-12-01,Chicago_Change,2.48963
1949-01-01,Chicago_Change,1.22951
1949-02-01,Chicago_Change,0.41152
1949-03-01,Chicago_Change,2.08333
1949-04-01,Chicago_Change,0.81967
1949-05-01,Chicago_Change,0.0
1949-06-01,Chicago_Change,-0.80972
1949-07-01,Chicago_Change,-2.77778
1949-08-01,Chicago_Change,-3.16206
1949-09-01,Chicago_Change,-2.7668
1949-10-01,Chicago_Change,-3.18725
1949-11-01,Chicago_Change,-2.8
1949-12-01,Chicago_Change,-2.02429
1950-01-01,Chicago_Change,-2.83401
1950-02-01,Chicago_Change,-1.22951
1950-03-01,Chicago_Change,-1.63265
1950-04-01,Chicago_Change,-1.62602
1950-05-01,Chicago_Change,-1.22449
1950-06-01,Chicago_Change,-0.81633
1950-07-01,Chicago_Change,0.81633
1950-08-01,Chicago_Change,0.81633
1950-09-01,Chicago_Change,1.62602
1950-10-01,Chicago_Change,3.29218
1950-11-01,Chicago_Change,4.11523
1950-12-01,Chicago_Change,5.78512
1951-01-01,Chicago_Change,7.91667
1951-02-01,Chicago_Change,9.12863
1951-03-01,Chicago_Change,9.12863
1951-04-01,Chicago_Change,8.67769
1951-05-01,Chicago_Change,9.50413
1951-06-01,Chicago_Change,8.23045
1951-07-01,Chicago_Change,6.88259
1951-08-01,Chicago_Change,6.88259
1951-09-01,Chicago_Change,6.4
1951-10-01,Chicago_Change,6.3745
1951-11-01,Chicago_Change,5.92885
1951-12-01,Chicago_Change,4.6875
1952-01-01,Chicago_Change,3.4749
1952-02-01,Chicago_Change,1.52091
1952-03-01,Chicago_Change,1.14068
1952-04-01,Chicago_Change,1.52091
1952-05-01,Chicago_Change,0.75472
1952-06-01,Chicago_Change,1.52091
1952-07-01,Chicago_Change,2.65152
1952-08-01,Chicago_Change,2.65152
1952-09-01,Chicago_Change,1.8797
1952-10-01,Chicago_Change,1.49813
1952-11-01,Chicago_Change,1.49254
1952-12-01,Chicago_Change,0.74627
1953-01-01,Chicago_Change,0.37313
1953-02-01,Chicago_Change,0.37453
1953-03-01,Chicago_Change,0.75188
1953-04-01,Chicago_Change,0.37453
1953-05-01,Chicago_Change,0.37453
1953-06-01,Chicago_Change,1.1236
1953-07-01,Chicago_Change,0.0
1953-08-01,Chicago_Change,0.369
1953-09-01,Chicago_Change,0.73801
1953-10-01,Chicago_Change,0.73801
1953-11-01,Chicago_Change,0.0
1953-12-01,Chicago_Change,1.11111
1954-01-01,Chicago_Change,1.48699
1954-02-01,Chicago_Change,1.49254
1954-03-01,Chicago_Change,1.1194
1954-04-01,Chicago_Change,1.49254
1954-05-01,Chicago_Change,1.49254
1954-06-01,Chicago_Change,0.74074
1954-07-01,Chicago_Change,0.73801
1954-08-01,Chicago_Change,0.36765
1954-09-01,Chicago_Change,-0.3663
1954-10-01,Chicago_Change,-0.3663
1954-11-01,Chicago_Change,0.0
1954-12-01,Chicago_Change,-0.7326
1955-01-01,Chicago_Change,-0.7326
1955-02-01,Chicago_Change,0.0
1955-03-01,Chicago_Change,0.0
1955-04-01,Chicago_Change,-0.36765
1955-05-01,Chicago_Change,-0.73529
1955-06-01,Chicago_Change,-0.73529
1955-07-01,Chicago_Change,-1.0989
1955-08-01,Chicago_Change,-1.0989
1955-09-01,Chicago_Change,0.0
1955-10-01,Chicago_Change,-0.36765
1955-11-01,Chicago_Change,0.0
1955-12-01,Chicago_Change,-0.369
1956-01-01,Chicago_Change,0.0
1956-02-01,Chicago_Change,-0.36765
1956-03-01,Chicago_Change,0.0
1956-04-01,Chicago_Change,0.0
1956-05-01,Chicago_Change,1.11111
1956-06-01,Chicago_Change,1.48148
1956-07-01,Chicago_Change,2.22222
1956-08-01,Chicago_Change,2.22222
1956-09-01,Chicago_Change,2.20588
1956-10-01,Chicago_Change,2.95203
1956-11-01,Chicago_Change,2.57353
1956-12-01,Chicago_Change,3.33333
1957-01-01,Chicago_Change,2.95203
1957-02-01,Chicago_Change,3.32103
1957-03-01,Chicago_Change,3.32103
1957-04-01,Chicago_Change,4.05904
1957-05-01,Chicago_Change,3.663
1957-06-01,Chicago_Change,3.64964
1957-07-01,Chicago_Change,3.62319
1957-08-01,Chicago_Change,3.62319
1957-09-01,Chicago_Change,2.51799
1957-10-01,Chicago_Change,2.50896
1957-11-01,Chicago_Change,2.50896
1957-12-01,Chicago_Change,2.50896
1958-01-01,Chicago_Change,3.94265
1958-02-01,Chicago_Change,3.57143
1958-03-01,Chicago_Change,4.28571
1958-04-01,Chicago_Change,3.5461
1958-05-01,Chicago_Change,3.18021
1958-06-01,Chicago_Change,2.8169
1958-07-01,Chicago_Change,2.0979
1958-08-01,Chicago_Change,2.0979
1958-09-01,Chicago_Change,2.80702
1958-10-01,Chicago_Change,2.44755
1958-11-01,Chicago_Change,2.7972
1958-12-01,Chicago_Change,2.44755
1959-01-01,Chicago_Change,1.37931
1959-02-01,Chicago_Change,1.37931
1959-03-01,Chicago_Change,0.68493
1959-04-01,Chicago_Change,0.68493
1959-05-01,Chicago_Change,0.68493
1959-06-01,Chicago_Change,1.36986
1959-07-01,Chicago_Change,2.05479
1959-08-01,Chicago_Change,1.71233
1959-09-01,Chicago_Change,1.70648
1959-10-01,Chicago_Change,2.04778
1959-11-01,Chicago_Change,2.04082
1959-12-01,Chicago_Change,2.38908
1960-01-01,Chicago_Change,2.04082
1960-02-01,Chicago_Change,2.04082
1960-03-01,Chicago_Change,2.04082
1960-04-01,Chicago_Change,2.38095
1960-05-01,Chicago_Change,2.38095
1960-06-01,Chicago_Change,1.68919
1960-07-01,Chicago_Change,1.00671
1960-08-01,Chicago_Change,1.6835
1960-09-01,Chicago_Change,1.67785
1960-10-01,Chicago_Change,1.67224
1960-11-01,Chicago_Change,1.66667
1960-12-01,Chicago_Change,1.66667
1961-01-01,Chicago_Change,1.33333
1961-02-01,Chicago_Change,1.33333
1961-03-01,Chicago_Change,1.33333
1961-04-01,Chicago_Change,0.66445
1961-05-01,Chicago_Change,0.66445
1961-06-01,Chicago_Change,0.66445
1961-07-01,Chicago_Change,1.3289
1961-08-01,Chicago_Change,0.99338
1961-09-01,Chicago_Change,0.9901
1961-10-01,Chicago_Change,0.65789
1961-11-01,Chicago_Change,0.32787
1961-12-01,Chicago_Change,0.32787
1962-01-01,Chicago_Change,0.98684
1962-02-01,Chicago_Change,1.31579
1962-03-01,Chicago_Change,1.31579
1962-04-01,Chicago_Change,1.65017
1962-05-01,Chicago_Change,1.32013
1962-06-01,Chicago_Change,1.65017
1962-07-01,Chicago_Change,1.31148
1962-08-01,Chicago_Change,1.63934
1962-09-01,Chicago_Change,1.96078
1962-10-01,Chicago_Change,1.96078
1962-11-01,Chicago_Change,1.63399
1962-12-01,Chicago_Change,1.63399
1963-01-01,Chicago_Change,1.62866
1963-02-01,Chicago_Change,1.62338
1963-03-01,Chicago_Change,1.62338
1963-04-01,Chicago_Change,1.94805
1963-05-01,Chicago_Change,1.9544
1963-06-01,Chicago_Change,2.5974
1963-07-01,Chicago_Change,2.91262
1963-08-01,Chicago_Change,2.58065
1963-09-01,Chicago_Change,1.92308
1963-10-01,Chicago_Change,1.92308
1963-11-01,Chicago_Change,2.57235
1963-12-01,Chicago_Change,2.89389
1964-01-01,Chicago_Change,2.24359
1964-02-01,Chicago_Change,2.23642
1964-03-01,Chicago_Change,2.23642
1964-04-01,Chicago_Change,1.91083
1964-05-01,Chicago_Change,2.23642
1964-06-01,Chicago_Change,1.26582
1964-07-01,Chicago_Change,0.9434
1964-08-01,Chicago_Change,0.9434
1964-09-01,Chicago_Change,1.25786
1964-10-01,Chicago_Change,1.25786
1964-11-01,Chicago_Change,1.25392
1964-12-01,Chicago_Change,0.9375
1965-01-01,Chicago_Change,0.94044
1965-02-01,Chicago_Change,0.9375
1965-03-01,Chicago_Change,0.9375
1965-04-01,Chicago_Change,1.25
1965-05-01,Chicago_Change,1.5625
1965-06-01,Chicago_Change,1.875
1965-07-01,Chicago_Change,1.86916
1965-08-01,Chicago_Change,1.86916
1965-09-01,Chicago_Change,1.86335
1965-10-01,Chicago_Change,2.17391
1965-11-01,Chicago_Change,1.85759
1965-12-01,Chicago_Change,2.16718
1966-01-01,Chicago_Change,2.48447
1966-02-01,Chicago_Change,2.78638
1966-03-01,Chicago_Change,3.40557
1966-04-01,Chicago_Change,3.39506
1966-05-01,Chicago_Change,3.07692
1966-06-01,Chicago_Change,2.76074
1966-07-01,Chicago_Change,3.36391
1966-08-01,Chicago_Change,3.66972
1966-09-01,Chicago_Change,3.96341
1966-10-01,Chicago_Change,3.95137
1966-11-01,Chicago_Change,3.95137
1966-12-01,Chicago_Change,3.63636
1967-01-01,Chicago_Change,3.33333
1967-02-01,Chicago_Change,3.31325
1967-03-01,Chicago_Change,2.69461
1967-04-01,Chicago_Change,2.38806
1967-05-01,Chicago_Change,2.68657
1967-06-01,Chicago_Change,2.98507
1967-07-01,Chicago_Change,2.36686
1967-08-01,Chicago_Change,2.35988
1967-09-01,Chicago_Change,2.05279
1967-10-01,Chicago_Change,2.04678
1967-11-01,Chicago_Change,2.33918
1967-12-01,Chicago_Change,2.63158
1968-01-01,Chicago_Change,2.93255
1968-02-01,Chicago_Change,2.91545
1968-03-01,Chicago_Change,3.49854
1968-04-01,Chicago_Change,3.79009
1968-05-01,Chicago_Change,3.77907
1968-06-01,Chicago_Change,4.05797
1968-07-01,Chicago_Change,4.33526
1968-08-01,Chicago_Change,4.89914
1968-09-01,Chicago_Change,5.17241
1968-10-01,Chicago_Change,5.44413
1968-11-01,Chicago_Change,5.42857
1968-12-01,Chicago_Change,5.41311
1969-01-01,Chicago_Change,5.98291
1969-02-01,Chicago_Change,5.66572
1969-03-01,Chicago_Change,6.19718
1969-04-01,Chicago_Change,6.46067
1969-05-01,Chicago_Change,6.44258
1969-06-01,Chicago_Change,6.68524
1969-07-01,Chicago_Change,6.37119
1969-08-01,Chicago_Change,5.76923
1969-09-01,Chicago_Change,6.01093
1969-10-01,Chicago_Change,5.97826
1969-11-01,Chicago_Change,5.96206
1969-12-01,Chicago_Change,6.75676
1970-01-01,Chicago_Change,6.98925
1970-02-01,Chicago_Change,7.7748
1970-03-01,Chicago_Change,7.1618
1970-04-01,Chicago_Change,7.38786
1970-05-01,Chicago_Change,7.63158
1970-06-01,Chicago_Change,7.5718
1970-07-01,Chicago_Change,7.55208
1970-08-01,Chicago_Change,7.53247
1970-09-01,Chicago_Change,7.47423
1970-10-01,Chicago_Change,7.4359
1970-11-01,Chicago_Change,7.41688
1970-12-01,Chicago_Change,7.08861
1971-01-01,Chicago_Change,6.53266
1971-02-01,Chicago_Change,6.21891
1971-03-01,Chicago_Change,6.43564
1971-04-01,Chicago_Change,5.89681
1971-05-01,Chicago_Change,5.86797
1971-06-01,Chicago_Change,5.82524
1971-07-01,Chicago_Change,6.2954
1971-08-01,Chicago_Change,6.03865
1971-09-01,Chicago_Change,5.51559
1971-10-01,Chicago_Change,5.2506
1971-11-01,Chicago_Change,5.0
1971-12-01,Chicago_Change,4.72813
1972-01-01,Chicago_Change,4.95283
1972-02-01,Chicago_Change,4.91803
1972-03-01,Chicago_Change,4.65116
1972-04-01,Chicago_Change,4.64037
1972-05-01,Chicago_Change,4.38799
1972-06-01,Chicago_Change,3.89908
1972-07-01,Chicago_Change,3.64465
1972-08-01,Chicago_Change,3.87244
1972-09-01,Chicago_Change,4.54545
1972-10-01,Chicago_Change,4.53515
1972-11-01,Chicago_Change,4.53515
1972-12-01,Chicago_Change,4.28894
1973-01-01,Chicago_Change,4.04494
1973-02-01,Chicago_Change,4.24107
1973-03-01,Chicago_Change,4.88889
1973-04-01,Chicago_Change,5.54324
1973-05-01,Chicago_Change,5.75221
1973-06-01,Chicago_Change,6.18102
1973-07-01,Chicago_Change,5.93407
1973-08-01,Chicago_Change,7.45614
1973-09-01,Chicago_Change,6.95652
1973-10-01,Chicago_Change,7.37527
1973-11-01,Chicago_Change,8.45987
1973-12-01,Chicago_Change,9.30736
1974-01-01,Chicago_Change,9.71922
1974-02-01,Chicago_Change,10.49251
1974-03-01,Chicago_Change,10.59322
1974-04-01,Chicago_Change,9.66387
1974-05-01,Chicago_Change,10.46025
1974-06-01,Chicago_Change,10.60291
1974-07-01,Chicago_Change,10.78838
1974-08-01,Chicago_Change,10.81633
1974-09-01,Chicago_Change,11.58537
1974-10-01,Chicago_Change,11.91919
1974-11-01,Chicago_Change,11.4
1974-12-01,Chicago_Change,10.89109
1975-01-01,Chicago_Change,10.23622
1975-02-01,Chicago_Change,9.49612
1975-03-01,Chicago_Change,8.23755
1975-04-01,Chicago_Change,8.42912
1975-05-01,Chicago_Change,7.57576
1975-06-01,Chicago_Change,7.33083
1975-07-01,Chicago_Change,7.86517
1975-08-01,Chicago_Change,6.62983
1975-09-01,Chicago_Change,6.73953
1975-10-01,Chicago_Change,6.13718
1975-11-01,Chicago_Change,6.4632
1975-12-01,Chicago_Change,6.42857
1976-01-01,Chicago_Change,6.60714
1976-02-01,Chicago_Change,6.19469
1976-03-01,Chicago_Change,6.54867
1976-04-01,Chicago_Change,6.5371
1976-05-01,Chicago_Change,6.51408
1976-06-01,Chicago_Change,6.65499
1976-07-01,Chicago_Change,6.07639
1976-08-01,Chicago_Change,6.04491
1976-09-01,Chicago_Change,5.46075
1976-10-01,Chicago_Change,5.27211
1976-11-01,Chicago_Change,4.38449
1976-12-01,Chicago_Change,4.36242
1977-01-01,Chicago_Change,4.52261
1977-02-01,Chicago_Change,5.0
1977-03-01,Chicago_Change,5.1495
1977-04-01,Chicago_Change,5.3068
1977-05-01,Chicago_Change,5.61983
1977-06-01,Chicago_Change,5.74713
1977-07-01,Chicago_Change,5.56465
1977-08-01,Chicago_Change,5.53746
1977-09-01,Chicago_Change,4.85437
1977-10-01,Chicago_Change,4.84653
1977-11-01,Chicago_Change,5.33118
1977-12-01,Chicago_Change,4.98392
1978-01-01,Chicago_Change,5.28846
1978-02-01,Chicago_Change,4.7619
1978-03-01,Chicago_Change,5.05529
1978-04-01,Chicago_Change,5.35433
1978-05-01,Chicago_Change,5.32081
1978-06-01,Chicago_Change,5.59006
1978-07-01,Chicago_Change,5.5814
1978-08-01,Chicago_Change,5.55556
1978-09-01,Chicago_Change,6.17284
1978-10-01,Chicago_Change,6.77966
1978-11-01,Chicago_Change,6.59509
1978-12-01,Chicago_Change,6.73813
1979-01-01,Chicago_Change,6.84932
1979-02-01,Chicago_Change,7.57576
1979-03-01,Chicago_Change,7.36842
1979-04-01,Chicago_Change,7.7728
1979-05-01,Chicago_Change,8.17236
1979-06-01,Chicago_Change,8.08824
1979-07-01,Chicago_Change,8.66373
1979-08-01,Chicago_Change,8.91813
1979-09-01,Chicago_Change,9.59302
1979-10-01,Chicago_Change,9.81241
1979-11-01,Chicago_Change,10.21583
1979-12-01,Chicago_Change,10.61693
1980-01-01,Chicago_Change,11.39601
1980-02-01,Chicago_Change,11.12676
1980-03-01,Chicago_Change,12.04482
1980-04-01,Chicago_Change,11.78918
1980-05-01,Chicago_Change,11.4011
1980-06-01,Chicago_Change,11.70068
1980-07-01,Chicago_Change,11.62162
1980-08-01,Chicago_Change,11.81208
1980-09-01,Chicago_Change,10.87533
1980-10-01,Chicago_Change,10.51248
1980-11-01,Chicago_Change,10.44386
1980-12-01,Chicago_Change,10.89494
1981-01-01,Chicago_Change,10.35806
1981-02-01,Chicago_Change,10.77313
1981-03-01,Chicago_Change,9.75
1981-04-01,Chicago_Change,9.55335
1981-05-01,Chicago_Change,9.49445
1981-06-01,Chicago_Change,9.0134
1981-07-01,Chicago_Change,9.92736
1981-08-01,Chicago_Change,9.96399
1981-09-01,Chicago_Change,11.24402
1981-10-01,Chicago_Change,10.22592
1981-11-01,Chicago_Change,9.45626
1981-12-01,Chicago_Change,8.42105
1982-01-01,Chicago_Change,7.64774
1982-02-01,Chicago_Change,6.52174
1982-03-01,Chicago_Change,5.35308
1982-04-01,Chicago_Change,5.09626
1982-05-01,Chicago_Change,5.51802
1982-06-01,Chicago_Change,6.92737
1982-07-01,Chicago_Change,5.61674
1982-08-01,Chicago_Change,5.131
1982-09-01,Chicago_Change,4.4086
1982-10-01,Chicago_Change,6.14887
1982-11-01,Chicago_Change,5.93952
1982-12-01,Chicago_Change,5.17799
1983-01-01,Chicago_Change,5.27449
1983-02-01,Chicago_Change,5.26316
1983-03-01,Chicago_Change,6.05405
1983-04-01,Chicago_Change,6.78879
1983-05-01,Chicago_Change,6.08324
1983-06-01,Chicago_Change,4.17973
1983-07-01,Chicago_Change,4.27529
1983-08-01,Chicago_Change,3.946
1983-09-01,Chicago_Change,4.01648
1983-10-01,Chicago_Change,2.94715
1983-11-01,Chicago_Change,3.66972
1983-12-01,Chicago_Change,4.41026
1984-01-01,Chicago_Change,5.11247
1984-02-01,Chicago_Change,5.5102
1984-03-01,Chicago_Change,5.70846
1984-04-01,Chicago_Change,5.04541
1984-05-01,Chicago_Change,4.72837
1984-06-01,Chicago_Change,4.61384
1984-07-01,Chicago_Change,4.8
1984-08-01,Chicago_Change,5.39461
1984-09-01,Chicago_Change,5.14851
1984-10-01,Chicago_Change,4.7384
1984-11-01,Chicago_Change,4.71976
1984-12-01,Chicago_Change,4.6169
1985-01-01,Chicago_Change,3.79377
1985-02-01,Chicago_Change,3.77176
1985-03-01,Chicago_Change,3.66442
1985-04-01,Chicago_Change,3.65034
1985-05-01,Chicago_Change,3.84246
1985-06-01,Chicago_Change,3.83509
1985-07-01,Chicago_Change,3.43511
1985-08-01,Chicago_Change,3.50711
1985-09-01,Chicago_Change,3.20151
1985-10-01,Chicago_Change,3.48728
1985-11-01,Chicago_Change,3.94366
1985-12-01,Chicago_Change,4.22535
1986-01-01,Chicago_Change,4.77976
1986-02-01,Chicago_Change,3.91426
1986-03-01,Chicago_Change,3.72093
1986-04-01,Chicago_Change,3.05839
1986-05-01,Chicago_Change,2.59019
1986-06-01,Chicago_Change,3.13943
1986-07-01,Chicago_Change,3.78229
1986-08-01,Chicago_Change,3.20513
1986-09-01,Chicago_Change,3.10219
1986-10-01,Chicago_Change,3.27869
1986-11-01,Chicago_Change,2.34869
1986-12-01,Chicago_Change,2.52252
1987-01-01,Chicago_Change,2.59392
1987-02-01,Chicago_Change,3.40807
1987-03-01,Chicago_Change,3.8565
1987-04-01,Chicago_Change,4.85612
1987-05-01,Chicago_Change,5.77096
1987-06-01,Chicago_Change,5.46106
1987-07-01,Chicago_Change,4.8
1987-08-01,Chicago_Change,5.50133
1987-09-01,Chicago_Change,6.0177
1987-10-01,Chicago_Change,5.99647
1987-11-01,Chicago_Change,6.35481
1987-12-01,Chicago_Change,5.9754
1988-01-01,Chicago_Change,5.75414
1988-02-01,Chicago_Change,5.03036
1988-03-01,Chicago_Change,4.92228
1988-04-01,Chicago_Change,5.1458
1988-05-01,Chicago_Change,4.60358
1988-06-01,Chicago_Change,4.49915
1988-07-01,Chicago_Change,4.83461
1988-08-01,Chicago_Change,4.45753
1988-09-01,Chicago_Change,5.17529
1988-10-01,Chicago_Change,4.99168
1988-11-01,Chicago_Change,4.48133
1988-12-01,Chicago_Change,4.47761
1989-01-01,Chicago_Change,4.69909
1989-02-01,Chicago_Change,5.36746
1989-03-01,Chicago_Change,6.09053
1989-04-01,Chicago_Change,5.62806
1989-05-01,Chicago_Change,6.11247
1989-06-01,Chicago_Change,6.01137
1989-07-01,Chicago_Change,5.66343
1989-08-01,Chicago_Change,5.39452
1989-09-01,Chicago_Change,4.92063
1989-10-01,Chicago_Change,5.22979
1989-11-01,Chicago_Change,5.79825
1989-12-01,Chicago_Change,5.79365
1990-01-01,Chicago_Change,6.37795
1990-02-01,Chicago_Change,6.03448
1990-03-01,Chicago_Change,5.97362
1990-04-01,Chicago_Change,6.02317
1990-05-01,Chicago_Change,5.37634
1990-06-01,Chicago_Change,5.05747
1990-07-01,Chicago_Change,5.97243
1990-08-01,Chicago_Change,6.95187
1990-09-01,Chicago_Change,6.5053
1990-10-01,Chicago_Change,6.62651
1990-11-01,Chicago_Change,6.23123
1990-12-01,Chicago_Change,6.22656
1991-01-01,Chicago_Change,5.84752
1991-02-01,Chicago_Change,6.13452
1991-03-01,Chicago_Change,4.97804
1991-04-01,Chicago_Change,4.66133
1991-05-01,Chicago_Change,4.95627
1991-06-01,Chicago_Change,5.47046
1991-07-01,Chicago_Change,4.91329
1991-08-01,Chicago_Change,3.85714
1991-09-01,Chicago_Change,3.55114
1991-10-01,Chicago_Change,2.89548
1991-11-01,Chicago_Change,3.60424
1991-12-01,Chicago_Change,3.53107
1992-01-01,Chicago_Change,3.00699
1992-02-01,Chicago_Change,3.06407
1992-03-01,Chicago_Change,3.9749
1992-04-01,Chicago_Change,3.82742
1992-05-01,Chicago_Change,3.40278
1992-06-01,Chicago_Change,3.38866
1992-07-01,Chicago_Change,3.23691
1992-08-01,Chicago_Change,3.71389
1992-09-01,Chicago_Change,3.84088
1992-10-01,Chicago_Change,4.39259
1992-11-01,Chicago_Change,3.81992
1992-12-01,Chicago_Change,3.61528
1993-01-01,Chicago_Change,3.86965
1993-02-01,Chicago_Change,3.78378
1993-03-01,Chicago_Change,3.35345
1993-04-01,Chicago_Change,3.21716
1993-05-01,Chicago_Change,3.2908
1993-06-01,Chicago_Change,3.14381
1993-07-01,Chicago_Change,2.93529
1993-08-01,Chicago_Change,2.98408
1993-09-01,Chicago_Change,2.57596
1993-10-01,Chicago_Change,2.23537
1993-11-01,Chicago_Change,2.1025
1993-12-01,Chicago_Change,2.43581
1994-01-01,Chicago_Change,1.96078
1994-02-01,Chicago_Change,2.47396
1994-03-01,Chicago_Change,2.46593
1994-04-01,Chicago_Change,2.4026
1994-05-01,Chicago_Change,2.27568
1994-06-01,Chicago_Change,2.33463
1994-07-01,Chicago_Change,2.52754
1994-08-01,Chicago_Change,2.44688
1994-09-01,Chicago_Change,2.38249
1994-10-01,Chicago_Change,2.57235
1994-11-01,Chicago_Change,2.574
1994-12-01,Chicago_Change,2.12082
1995-01-01,Chicago_Change,2.5
1995-02-01,Chicago_Change,1.84244
1995-03-01,Chicago_Change,1.89994
1995-04-01,Chicago_Change,2.34623
